"V1","V2","V3","V4","V5"
0.2,0.2,0.2,0.2,0.2
0.924527713654948,0.018868071586263,0.018868071586263,0.018868071586263,0.018868071586263
0.945411163577646,0.0136472091055885,0.0136472091055885,0.0136472091055885,0.0136472091055885
0.954964466827783,0.0112588832930542,0.0112588832930542,0.0112588832930542,0.0112588832930542
0.960749986656804,0.00981250333579902,0.00981250333579902,0.00981250333579902,0.00981250333579902
0.964737402216136,0.00881564944596599,0.00881564944596599,0.00881564944596599,0.00881564944596599
0.967701177858932,0.00807470553526699,0.00807470553526699,0.00807470553526699,0.00807470553526699
0.970016517074847,0.00749587073128834,0.00749587073128834,0.00749587073128834,0.00749587073128834
0.971890361470407,0.00702740963239817,0.00702740963239817,0.00702740963239817,0.00702740963239817
0.973447504216383,0.00663812394590418,0.00663812394590418,0.00663812394590418,0.00663812394590418
0.974768293240421,0.00630792668989474,0.00630792668989474,0.00630792668989474,0.00630792668989474
0.975907125017798,0.00602321874555056,0.00602321874555056,0.00602321874555056,0.00602321874555056
0.976902321847564,0.00577441953810891,0.00577441953810891,0.00577441953810891,0.00577441953810891
0.977781769321659,0.00555455766958526,0.00555455766958526,0.00555455766958526,0.00555455766958526
0.978566310302628,0.0053584224243431,0.0053584224243431,0.0053584224243431,0.0053584224243431
0.979271879930843,0.00518203001728914,0.00518203001728914,0.00518203001728914,0.00518203001728914
0.979910898989337,0.00502227525266578,0.00502227525266578,0.00502227525266578,0.00502227525266578
0.980493212157154,0.00487669696071147,0.00487669696071147,0.00487669696071147,0.00487669696071147
0.981026737066973,0.00474331573325673,0.00474331573325673,0.00474331573325673,0.00474331573325673
0.981517923970648,0.00462051900733801,0.00462051900733801,0.00462051900733801,0.00462051900733801
0.981972088063374,0.00450697798415655,0.00450697798415655,0.00450697798415655,0.00450697798415655
0.98239365417699,0.00440158645575245,0.00440158645575245,0.00440158645575245,0.00440158645575245
0.982786339913484,0.00430341502162899,0.00430341502162899,0.00430341502162899,0.00430341502162899
0.983153294728715,0.0042116763178213,0.0042116763178213,0.0042116763178213,0.0042116763178213
0.983497206968643,0.00412569825783918,0.00412569825783918,0.00412569825783918,0.00412569825783918
0.983820387237541,0.00404490319061466,0.00404490319061466,0.00404490319061466,0.00404490319061466
0.984124834046564,0.00396879148835902,0.00396879148835902,0.00396879148835902,0.00396879148835902
